mz,time,DW_140904_013.cdf,DW_140904_019.cdf,DW_140904_025.cdf,DW_140904_031.cdf,DW_140904_037.cdf,DW_140904_043.cdf,DW_140904_049.cdf,DW_140904_055.cdf,DW_140904_061.cdf,DW_140904_067.cdf,DW_140904_073.cdf,DW_140904_079.cdf,DW_140904_085.cdf,DW_140904_091.cdf,DW_140904_097.cdf,DW_140904_103.cdf,DW_140904_109.cdf,DW_140904_115.cdf,DW_140904_121.cdf,DW_140904_127.cdf,DW_140904_133.cdf,DW_140904_139.cdf,DW_140904_145.cdf,DW_140904_151.cdf,DW_140904_157.cdf,DW_140904_163.cdf,DW_140904_169.cdf,DW_140904_175.cdf,DW_140904_181.cdf,DW_140904_187.cdf,DW_140904_193.cdf,DW_140904_199.cdf,DW_140904_205.cdf,DW_140904_211.cdf
,,control,control,control,PD,PD,control,PD,PD,PD,control,PD,control,PD,PD,control,control,PD,PD,control,PD,PD,PD,control,PD,PD,PD,control,control,PD,control,PD,PD,PD,PD
103.0322831,196.4937313,4081968,1217350.5,1217350.5,1217350.5,1217350.5,3762200,1217350.5,1217350.5,1217350.5,1217350.5,1217350.5,5256062,3404795,3673188.5,2434701,3385752,3024193,1217350.5,1217350.5,4059855,4351640,1217350.5,1217350.5,11000999,1217350.5,1217350.5,1217350.5,1217350.5,1217350.5,1217350.5,7044103,1217350.5,1217350.5,1217350.5
103.0322842,122.4324108,51294339.67,29157351.67,33162653.33,27560643,33724049.33,32447429.67,141902847.7,32333584.67,31667025.67,23400256.67,23082265.67,36749983,18774046.67,22443672,22727093.33,21573172.33,18214079.33,21278929.67,24093989,20523554.67,18988881.33,156308208.7,116911435.3,98586873.5,168850068,77792253,186651777.3,55907208.33,56453206,57172615,42958904.67,44984097.33,35254714.67,51621997.33
103.0323033,403.5699799,5692709,1924619.5,1924619.5,1924619.5,1924619.5,1924619.5,1924619.5,1924619.5,1924619.5,1924619.5,3849239,1924619.5,5663511,9141735,4311768,1924619.5,1924619.5,5032793,4849833,1924619.5,5984283,1924619.5,1924619.5,1924619.5,1924619.5,1924619.5,1924619.5,1924619.5,1924619.5,9624806,1924619.5,1924619.5,5802874.5,1924619.5
103.0323544,508.8107235,6268492,2281605.5,7635135,9813444,2281605.5,7968092,2281605.5,2281605.5,2281605.5,2281605.5,6653619.5,2281605.5,6548597,2281605.5,4563211,2281605.5,2281605.5,6695584,7557339,2281605.5,5984173,2281605.5,2281605.5,24666820,2281605.5,2281605.5,2281605.5,2281605.5,2281605.5,2281605.5,2281605.5,2281605.5,2281605.5,9288904
103.0375999,123.260579,16939181,8841515.667,9871015.333,9316760,11141554,10597466.67,63722649,11422812,9910470.333,7683731.333,6677610,13052151.67,4720753.667,6684861,6282704,5886615.333,5149612.667,6744107.667,7373779.667,6040208,5308591,63000881.33,46308438,37625152.5,64742297.5,36315673.5,83783239,21220478.67,20460342.67,22543532,14983194.67,16177558,11253197.33,19101723.33
103.0376688,504.8716474,3455396,807337.5,807337.5,807337.5,4674877,807337.5,807337.5,2149564,807337.5,2501063.5,1614675,807337.5,3113572,807337.5,2493214,2802030.667,2652186.5,807337.5,807337.5,2238224,1881013,807337.5,807337.5,10710533,5759351,807337.5,807337.5,807337.5,807337.5,807337.5,3697338.5,3919382,1758914,3327879
103.0507464,126.4334174,56169168,36807600.67,41906611.33,34473743.67,43548685.33,34803868.33,121622108.3,40680083.33,33284739.33,29544888.33,25683435,39025395,23542706,27958207.67,26094372,24880270.33,21642857,26082366.67,25496467.33,26396968.67,21760664.67,143765052.3,113002253.7,153377788.5,160714491.5,108005805,147566581.3,59605325.33,61206484,66889861.67,46068404.67,50033431.33,36142600,52384122
103.0547127,73.41998595,30187058,24287305,32347053.67,36195243,38837611.33,32917127.67,36572490.33,34187006,33295055.67,44483449.67,39794528.67,37199482,47160172,61067816,43411872.67,33909021.33,41829362.33,43141678.67,46493440.33,31227205.33,45039810.67,55779952.67,41586697.33,44703669,42896386,61445135,35339724.33,34887985.33,36072296.67,34803471,27317692.33,32337702.67,39731615,46576063.33
103.0699814,164.0107532,734561.75,1868022,7246150,4993914.5,734561.75,734561.75,5999748,4014374.5,5767098,1469123.5,3915751,5200540,734561.75,3173492.5,4987932,734561.75,2486579,2501502,734561.75,2992830,3942125,734561.75,734561.75,734561.75,734561.75,734561.75,734561.75,4989014,4995607,3776237,3185778.5,2799649,5337880,5036178
103.0700222,524.4635327,234733.5,2910602,5372140,4278872.667,2000239.5,1999502,3293246,1702598,4661208,3069330,4797165.5,5084861,5293539,4069484.5,5146994,2918806,3313386,4137589,1840874,1238669,6853476,5380891,1894872,234733.5,469467,234733.5,4483184,3020202.667,3707668,1894332,2858390,2925294,2652565.5,5308123
103.0700866,74.57766752,3994467,4590368,5252842.5,4268386,4026392,709381.6665,5322968,4352988,6114135.667,709381.6665,4421456.5,8721722.5,709381.6665,5472108,6070194,4701609,4395089.5,3942589,709381.6665,5342259.333,4293272,5658534,709381.6665,6647849,709381.6665,709381.6665,4598288,4516820,4217840,5199604,3305855.5,3027920,1418763.333,3917749
103.0951768,403.1024126,3092179,433140,433140,866280,1622470,2716293.5,433140,2049523,433140,433140,433140,433140,3360012,5067698,433140,433140,433140,433140,2482120,2658494.5,433140,433140,2967823.5,3578301,3176253,433140,2432372,1786114,953751,433140,433140,433140,433140,433140
103.0951831,367.4666777,622804,622804,1245608,622804,5006789,4512796,622804,622804,622804,622804,4958575,3424660,622804,6049067,5533896,4374840,622804,3098176,622804,3973650,622804,622804,2657561,5690196,5427367,4544941,2558545.5,622804,4709835,4111059.5,2337089,4975851,4816518,1262180
103.095198,494.0933632,5130367,6282278,5623321,4680545,4625869,3080091.5,5291475,2742452,2517003,3546873,2981897,3651753.667,2582740.5,2863430,1014191,5839340.5,5974028.5,1014191,1014191,5793314,5538910.5,1014191,2028382,2538135,4838232,4931015,1014191,4677605,4964812,4221954.5,5545139,3395642.5,1014191,4663405
103.095229,537.5875995,204221.5,204221.5,917661,204221.5,204221.5,204221.5,3698318,204221.5,740499,204221.5,2609511,3149815,554607,204221.5,204221.5,3223992,1001018,660777,204221.5,204221.5,626192,204221.5,559851,204221.5,204221.5,204221.5,204221.5,793008,827977.5,408443,2645124,204221.5,1249092.5,204221.5
103.5080085,556.2425308,432350.75,432350.75,2242786,1571606.5,432350.75,864701.5,432350.75,3225500,1794893,3105324,2605811,2563653,1812783,3114589.333,2893905,3251180,2885888.667,3575552.5,1606417.667,2751764.667,432350.75,432350.75,432350.75,432350.75,432350.75,432350.75,432350.75,432350.75,432350.75,432350.75,1714556.5,432350.75,432350.75,432350.75
103.5080173,559.4427316,664326,5863058,4657609.5,5527038.333,6886871,3553080,1545472.5,5308407,3923236,5003974,5828059,1092823.5,5349063,4838255,316588.5,4830582,4815152,316588.5,5992060.5,316588.5,4313677.667,316588.5,633177,316588.5,316588.5,316588.5,316588.5,316588.5,4018828,316588.5,5305434,316588.5,1587340,3108526
103.5323638,123.4289882,9010991.667,4653638.333,6438946,5194666,5937381,5335106.667,23293344,5772174.667,5699358,3863127,6403589,10794598.67,4772852.333,10515398,3418962,4800788.667,2504942.667,3289718,3495411.667,2792603.667,2555977.333,28265671.67,22504070.67,128842.5,28005944.5,257685,36312663.67,10504701.67,9558326.333,17526429.67,9629688.333,11489688.67,7447044.333,10311775.67
103.5484139,116.1550421,224905174.7,154640742.3,203515252.3,148812440.3,181303222,145934632.3,614728275.3,174183183,153400095.7,138609469,111718642.3,178764985,100581418.3,113041119.7,114098908.7,96331972.67,86315009,106362817,90102609,113984923,92823363,631967879.3,391195306.7,655419708,43157504.5,535576182,593279384,216153131,235362928,254647530.3,158967292.3,163367362.7,161503672,180381682
103.9556761,106.26313,1651767,1293206,1053647,291200.5,1056346.5,1313820.667,291200.5,1985811,1353091,2147383,1369726,627399,1216886,291200.5,1333176,1217578.5,906899.5,582401,1538647.667,1427196,1146162,291200.5,291200.5,291200.5,291200.5,291200.5,291200.5,1686352,1589475,1924208,893299.6667,940472,1766480,291200.5
103.9557235,561.5790467,5246130,5424091,610901,610901,2880847.5,1954122,1496269,610901,3823847,610901,4152300,610901,2236867,5757494,4102668,1695010,610901,7242518,7068119,4990405,2406383,610901,610901,610901,3780974,610901,4683704,1827985,610901,610901,610901,1221802,610901,610901
103.9557291,516.5635958,7025388.333,6445685,5920759,5936711.5,5929347,5584138,5406853,2030961,6061153,2030961,6779909,2030961,2030961,2030961,2030961,2030961,6292858.5,7083152,6685684,2030961,6358203,4731239.5,5034492.333,2030961,4061922,4876241,5478877,6578870.5,5443564,5891685,2030961,5834065.333,6703753,5842791
104.0307344,122.6184493,160771183.7,93627185.33,105366365.7,91715805.33,109893781.7,100896561,383458181.5,106175728.3,98111720.67,79680678.33,73784758.67,113317699.3,61601279.33,72860208.67,72677460.33,65316210.67,58942307.67,69122319.33,74775904.67,64148647.33,60027216.33,490013325.5,350525604.7,341271367,631453773.5,237389131.3,559899627.5,179047075.7,172116666.7,179566136.7,126661867.3,137695630.3,104351497.7,154999768.3
104.0307571,480.3860012,57398208.67,58133102.33,50563237,55422516.5,54149792.5,59483074.5,54175857,69037550,25281618.5,66118184,25281618.5,25281618.5,25281618.5,25281618.5,25281618.5,25281618.5,25281618.5,25281618.5,25281618.5,25281618.5,25281618.5,25281618.5,25281618.5,25281618.5,25281618.5,25281618.5,25281618.5,60905443.5,25281618.5,25281618.5,25281618.5,25281618.5,25281618.5,25281618.5
104.0308226,476.2345103,2994615,14826086,2994615,2994615,11532450,12190777,2994615,2994615,2994615,2994615,7527015,6680095,14167783,16285301.5,5989230,11523779,6373634,14163296,15174311.33,14433713,15411626,2994615,2994615,2994615,2994615,2994615,2994615,11545066,2994615,16019419,2994615,16020742,16067849,14476310
104.0488544,116.591435,27341984.67,15344260.67,22292208,16238298.33,20072711,15290422.33,73465917,17827399.33,16363056,14486865.67,11252886.67,18567756,11436532.33,12205565.67,14950205.67,9157856.333,7751533.667,10786475.33,8924726,12551084.33,10923390,79345156.67,41749466.33,77275966,93287599.5,48262899.33,62480928.67,23121257,26719076.67,28732792.67,15360306.33,17426788.67,17169352.67,20629822.67
104.0580818,74.66254891,921391.5,921391.5,921391.5,2307277,3451161,5269621,921391.5,3079320,3965357.5,921391.5,2804524,921391.5,3571639,4817953.667,6929442,4168629.333,4814264,2822381,4003806.333,2187715,4557621.5,1842783,8137658,921391.5,2989447,3705059.5,2871736,5338107,4710496.5,2719308,2267009,3151961,3941316.5,3239002
104.071058,76.8073253,56021802,83476300.33,74315198,71897802.33,59340125,91715771.33,135232734.3,88593788.33,96473311.33,70850362.33,66245445.33,103192720.7,94666063.67,106668641,119235992,61195054.67,67119162,104294434.3,52000072.33,38996279.67,104460258.3,107167313.7,65311597,137765080.5,147070780,110598780.5,78825402.33,66114809.33,126035271,81647064,92366213,71052528.67,84139965.67,60412581.33
104.079195,62.74298617,2470165,6448021,5708281,1859199,4643325,4238402,929599.5,3024683.333,2328217,6808422.333,2296677.667,3593533,2958192,3312924.5,8427219,2813593.667,2986141,2697311,3130408.667,2943034,5689916,929599.5,2317870,5143898,7731391,3400265.5,2848818,2790144,3970873,929599.5,2335028,2407490,3234184,2245338
104.0931432,63.89089082,725594.5,725594.5,4109141.5,2802840,5492710,725594.5,725594.5,3109874,725594.5,6435311,3391094,725594.5,725594.5,725594.5,725594.5,2693812,2801576,725594.5,2386676,2427040,725594.5,725594.5,3562002,7202017,8662636,4376985,1526439,3577305,1451189,725594.5,725594.5,725594.5,725594.5,10333172
104.095826,63.4003685,5852331.5,4793386,7208382.667,3769141,8914476.667,8644722,1873813,4506096,5158591.5,6456156,5318024.667,12142056,8429670.5,4125281.667,11705513,4561465,4952741.667,5773973.5,4426931,6765260.667,6830182.5,5869578,4774459.5,7158024.5,13956981.67,5975628.5,3747626,4730474.5,6047169,8937845.5,4647066,5988387,6149516.333,6607727
104.0998359,62.4017356,14708230,10676472.67,21734349,15266882.67,24631020,24262245,26367224.67,12026344,15764294,24209618,12828312.33,23071484.67,18379379.67,12119721.33,31094765,14487138.33,18010819.67,15976006,13665066.33,16765442.33,18481628.67,12524600.67,14793546.33,44485968.67,41015122.33,20828152.67,15291124.33,18933598,17925013,16926009.33,13457469.33,14645752.33,16704349,17378747.33
104.1075084,71.63222217,427148834.3,349635944,669718437,438041280.7,802805774,721063659.7,498297049.7,449462687.3,429327654.7,785341114.7,390864459,746018752,554457676.7,421493582.3,1338113385,504341394.3,550576517.3,500381234,459091382,529592845.3,549385763.7,377823164.7,469215671,1479343567,1906460939,1644887482,276649497.7,449988473.7,547986950,514617282.7,385943360.3,443472859.3,505324148,514922266.7
104.11512,62.72261871,15153451.67,14614119.33,20275356.67,15628285.33,23613060.67,24056852.33,25910161.33,13462799.67,17283373.67,23815138.33,12244724.33,25682002,18932113.33,11412059.67,28471612.67,17222132,15904543.33,14896943.33,14364683.67,15658159.33,22615030.33,14441799.33,16419928,33232092,32942320.5,26015545,19754252.33,19135982.33,20470145.33,22004946,16445507,20234710.67,15771039.67,20407382.67
104.1358601,63.06024293,4088963,1337362,5034220,1827678,7328355,6047277.5,668681,2921451.333,3813948,5103469,3048710.333,5634868,3107253,4288515.5,9656230.5,2951214,3246007.5,2372016,2468901,5883888,4280890.5,7422067,3674260,7281569,7375156.333,3171139.5,2559228,3973880,3412000.5,668681,1353896,2608389,3538017.667,3534647.5
104.4691794,92.85789563,384512.8334,384512.8334,384512.8334,384512.8334,384512.8334,384512.8334,384512.8334,384512.8334,1746045.5,384512.8334,384512.8334,806048,769025.6667,909828.3333,1488246,978238,1111218.5,384512.8334,1054337,828948,1905073,384512.8334,384512.8334,384512.8334,2616555,384512.8334,384512.8334,384512.8334,384512.8334,384512.8334,384512.8334,1605927,1227171.333,1485799
104.5074262,552.7905059,336083.5,2049601.667,672167,2878792,3295393.333,336083.5,726001,3223849,4197113,2918470,3216439.5,5387428,4522541,2461061.667,4293432,4263170.5,3497480,4617195.5,3522729.667,3410119,336083.5,336083.5,336083.5,336083.5,336083.5,336083.5,336083.5,336083.5,1017238,336083.5,1387708,3446187,3276728,3508427
104.5238799,312.384751,531489.5,531489.5,531489.5,531489.5,531489.5,531489.5,531489.5,5622255,3252555,531489.5,2021222,4060733.333,531489.5,2199935,2697537,4483083,3992883,5834359,2868877,3086179,2082500.5,531489.5,2139669,531489.5,3526434,531489.5,531489.5,3442155,1062979,3424558,1602099,2802686,2601899,3169368.5
104.5291969,127.0778302,5564122,370876,370876,370876,1931640,2363421,10200875.33,370876,2354307,370876,1761799,1847612,370876,1387237,741752,837885,1701226,2762841,4383990.5,1880970.5,1142525,7730861.667,10459405.67,370876,17835106.5,370876,9295631,370876,1169123,2098380,370876,1441045,2115423,2690684.5
104.5323987,123.7304636,9448139.333,5126918.667,6863857.333,4410547,6140154.333,5469427.667,29262072,5859514,5088670.667,4971253,3261555.667,5651996.333,4077534,3881988.667,3736986,3280316.333,2985351.667,3595119,4396128.333,3803251.333,2803185,34773365.33,25896544.67,87249441.5,32338825,18543478.5,37531492.67,10333452.33,9914261,11279373.67,7585955,8097142,5914508.667,9898175
104.5324395,467.0887841,570768,2398088,2652820,570768,570768,570768,570768,570768,570768,570768,570768,5274276,4030730.5,570768,3717324,570768,5628455,1622134.5,4252826.5,1597245,1141536,5244867,570768,570768,570768,570768,570768,570768,570768,570768,570768,5590010,570768,570768
104.5471671,117.4017325,30559422.33,18310125.67,25530170.67,17630595.33,23637234.67,18254771.33,86025068.67,20979655.33,18300893.33,16944189.67,13779616,22265385.67,12273182,14514783.33,13612518.33,11156506.67,10120286.33,12055684.33,11041454,14329091,11115756.67,87589823,54148873.67,70017978.67,107798915.7,58287384,76396087.33,27384655.67,29093067,33244841.33,20067451.67,20209478.33,20665946.33,22796741.67
104.5504597,115.4731988,172631.75,172631.75,736826.6667,172631.75,433432.5,394098,1552248,3377060.5,591944,546513,172631.75,419964,172631.75,172631.75,3221861,172631.75,172631.75,1792648,1158927,1109706.5,172631.75,172631.75,2078927,3701423,3502177.5,172631.75,2913754,713424,693197,1118102.5,422599,1034857,2348583.5,345263.5
104.9927425,61.88519852,7117463,3912495,3802603,7004904.5,4906357.5,5630854.333,4973335.333,5349361.333,4661893.5,5482386.333,8096349,4439111.333,4469251.667,4206074,6944397.667,4610692.667,7545480.333,5487675.667,6334858.333,4592297.667,4254057.333,5364084.333,6979984,4577383,10697088,7038877.5,6311106.333,5457361,5833858.333,6001178.5,5146836,6135476.333,4797270.333,4123085
105.0139703,61.36373546,672035.25,1344070.5,3428998.5,2776440,1909136,1859196,672035.25,1625756,2328361,672035.25,672035.25,2508629,2759545,1499617.667,2329031,2856868.5,1964358.5,1828625,2058289,1693481,672035.25,672035.25,672035.25,672035.25,17518229,2541582,2970646,2356870.5,2426596,2743338,2664824,2161428,2216809.5,2260264
105.0282206,61.01396541,2707143,2313510,3494335,158280.5,3888972,158280.5,3225046,158280.5,1667711,158280.5,4297500,749471.5,317812,3783442,158280.5,414584,2002141,3497314,2857058,158280.5,3676681,4431526,1860647.5,158280.5,158280.5,158280.5,158280.5,3678748.667,158280.5,4282772,158280.5,3670143.667,316561,1497770.333
105.0309202,61.78725301,1500519.5,5312646,1500519.5,1500519.5,4595554.5,1500519.5,1500519.5,3571766,9552342.5,1500519.5,1500519.5,1500519.5,1500519.5,1500519.5,6256186,1500519.5,7775229,1500519.5,1500519.5,1500519.5,6771529,1500519.5,9174654,1500519.5,1500519.5,16622494,1500519.5,10127375,7544029,3001039,10834843,3121029,1500519.5,1500519.5
105.0338594,194.5503822,1037397,2074794,2716023,1037397,3864179,1037397,1037397,1037397,1037397,1037397,5075148,1037397,4133231,4443435,1037397,4163737,1037397,1037397,4968581,2483688,1037397,1037397,1037397,1037397,1037397,1037397,1037397,3619293,1037397,2843848,1037397,2300915,1037397,2172294
105.0339736,322.88613,1061838,1061838,7677531,4354977,1061838,1061838,1061838,1061838,1061838,4989340,1061838,2140072,4394176,5819355.5,1061838,6922068,1061838,1061838,6765959,8824975,1061838,1061838,1061838,1061838,31961845,1061838,1061838,6489295,4795774,1061838,1061838,1061838,4208557,2123676
105.0350232,60.96406466,9153577,9268611.667,10954825,9933012,9582708,11564394.67,12502976.67,9816337,12608583,9865488.333,11198737.33,12083130.67,11454001.33,9438646.333,8208584.5,10303985.67,9148040,9475808,9124595.667,8099171,5734729,10085765.67,7029955,24049005,8705968,13140420,13354093.67,10768569.5,9219201,10823482,10321193,10502185,9084892,8181255.333
105.0427344,586.5535169,80169378,81015812,98623525,6550523.5,6550523.5,6550523.5,89258828,81697410,81473468,6550523.5,6550523.5,6550523.5,90118875,83556186,82721185,84458869.5,83275385,6550523.5,6550523.5,84498061,6550523.5,89886460,82094423,6550523.5,6550523.5,13101047,100514460,97374883,94024654,98237246,92721100,6550523.5,6550523.5,91485955
105.0427399,60.33438038,2022689410,1936491208,2030327407,2060542939,2091325055,2079337290,2189515857,1960005947,2010064401,2001611456,2072289164,2045524217,2016090942,1966986309,1909753064,2008383316,1887014084,1988520465,1972912823,1878242527,1846870939,2276422890,2080419017,3656512398,2147095398,2177421359,2317916984,2086796497,2009626716,2008259267,2030037948,1990444200,1959765827,1967927570
105.0505453,60.28877426,16757917,19075204,17815990.33,19170269,18742422.67,17001867.33,22432364,17563903.67,17872021.33,18517265.33,19182984.67,17841318,18095113.5,16151557,17393997,17530457.5,15840450,16595843,16090493,14977519,16642453,22604065,18947885.67,25486915,24003303,26530336,22620861,17970168.67,18656221,19830938.67,19002393.33,16729103.33,17815094.33,16936197.67
105.0546257,60.89259256,8958083.667,6666516,6003136.333,7879538,5340663.5,6605558,7596243,7565640,7583107,7156429,6627637,7810814.333,6347887.667,6200943.667,6615156,6126550.667,6253734,7177630.667,6201423.333,6648254.667,6983268.333,8483483.667,5144083,15052324,7271575,9745813,8199557.333,5829845.667,6492317.5,4808877,6896522,5803335.333,6465879,6250260.667
105.0570792,61.01265222,5318695,1232986.5,4129974.5,1232986.5,4006154.5,1232986.5,3815357,1232986.5,1232986.5,1232986.5,4733071.5,1232986.5,4286532,4370435,2465973,3099230.5,5089428,4795781,2929017,2476737,1232986.5,1232986.5,2656531,1232986.5,1232986.5,1232986.5,1232986.5,4325406,1232986.5,4283955,1232986.5,3952364.5,1232986.5,4699606
105.0703307,453.9714872,214134.5,214134.5,2755694,214134.5,2925038,214134.5,214134.5,3844277,214134.5,214134.5,721572,214134.5,777405,214134.5,214134.5,733000,858533,1834226,214134.5,428269,214134.5,214134.5,214134.5,214134.5,772874,214134.5,214134.5,1014487,1212438,214134.5,214134.5,1481526,798617,214134.5
105.0703431,527.1107774,1281165,1281165,1281165,1281165,2562330,5360588,4815885,4894033,4180409,1281165,1281165,1281165,1281165,1281165,1281165,1281165,1281165,5548371,4387828,1281165,3681905,3577664,1281165,1281165,6376629,1281165,1281165,1281165,3863375,1281165,1281165,5836482,6338569.5,1281165
105.0703556,384.2282157,1001696,1001696,1001696,1001696,3547876,1001696,1001696,1001696,1001696,1001696,5132770,4915044,1001696,2003392,2786635,2284194,2914288,3106535,5124512.333,1001696,3768489,3055841,3550166.5,1001696,4738219,1001696,1001696,3115645,1001696,5410685,3291946.5,5290315,1001696,1001696
105.0712979,65.09628033,4212023,2134558,2968260,5576821.5,8863873,2723709,3781683,3645695,1406313,668154.5,7245213,3394092,2491877.667,2338887.667,3481497.5,2919609,3447530,2479676.333,3038304,3046133,2085272.667,2373293.5,4312402.5,2577443,4195091,3166470,1336309,1871466,3278445,6509091,1640126,2874847,1413811.5,2819048
